'Mode','Scenario','TiempoPromedio','TortuosityPromedio',row
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Diagonal',63.4,1.1046020681898594]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Xcross',63.73076923076923,1.109959991460129]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Xcross',59.8,1.040816011613818]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Xcross',59.88461538461539,1.043301199024961]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',60.0,1.0451046664580672]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',60.107142857142854,1.047686760818197]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',60.206896551724135,1.0496229201350726]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',60.3,1.051428108995085]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.342518788169543]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.342518788169543]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.342518788169543]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
